"YEAR","Seas","Flt","Gender","Part","Ageerr","Lbin_lo","Lbin_hi","NUMTOWS","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15"
"2000","2","MOBILEGOFM","0","0","1","28","28","103","0","0","0","0","0","3","23","12","3","0","0","0","0","0","0"
"2008","2","MOBILEGOFM","0","0","1","28","28","52","0","0","0","0","3","16","39","15","7","1","0","0","0","0","0"
"2009","2","MOBILEGOFM","0","0","1","28","28","45","0","0","0","0","0","15","26","20","2","0","0","0","0","0","0"
"2014","1","MOBILEGOFM","0","0","1","28","28","11","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2016","1","MOBILEGOFM","0","0","1","28","28","7","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"2012","1","MOBILEGOFM","0","0","1","28","28","7","0","0","0","0","0","1","3","4","0","0","0","0","0","0","0"
"2013","1","MOBILEGOFM","0","0","1","28","28","7","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"2010","1","MOBILEGOFM","0","0","1","28","28","7","0","0","0","0","0","3","8","3","1","0","0","0","0","0","0"
"2011","1","MOBILEGOFM","0","0","1","28","28","9","0","0","0","0","1","0","1","2","0","0","0","0","0","0","0"
"1966","1","MOBILEGOFM","0","0","1","28","28","10","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"1977","1","MOBILEGOFM","0","0","1","28","28","50","0","0","0","1","37","39","89","0","0","0","0","0","0","0","0"
"1976","1","MOBILEGOFM","0","0","1","28","28","69","0","0","0","1","46","981","1","0","0","0","0","0","0","0","0"
"1982","1","MOBILEGOFM","0","0","1","28","28","11","0","0","0","0","39","48","0","0","0","0","0","0","0","0","0"
"1981","1","MOBILEGOFM","0","0","1","28","28","50","0","0","0","15","76","3","1","0","0","0","0","0","0","0","0"
"1993","1","MOBILEGOFM","0","0","1","28","28","41","0","0","0","0","0","5","27","15","1","0","0","0","0","0","0"
"1974","1","MOBILEGOFM","0","0","1","28","28","37","0","0","0","8","17","15","1","0","0","0","0","0","0","0","0"
"2006","1","MOBILEGOFM","0","0","1","28","28","44","0","0","0","0","0","4","6","7","1","0","0","0","0","0","0"
"1992","1","MOBILEGOFM","0","0","1","28","28","37","0","0","0","0","0","14","25","19","5","0","0","0","0","0","0"
"1983","1","MOBILEGOFM","0","0","1","28","28","16","0","0","0","2","2","5","0","0","0","0","0","0","0","0","0"
"1984","1","MOBILEGOFM","0","0","1","28","28","49","0","0","0","6","48","2","1","0","0","0","0","0","0","0","0"
"1969","1","MOBILEGOFM","0","0","1","28","28","4","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"1985","1","MOBILEGOFM","0","0","1","28","28","20","0","0","0","10","45","24","0","0","0","0","0","0","0","0","0"
"1988","1","MOBILEGOFM","0","0","1","28","28","30","0","0","0","0","12","63","13","1","1","0","0","0","0","0","0"
"1986","1","MOBILEGOFM","0","0","1","28","28","17","0","0","0","2","44","23","2","0","0","0","0","0","0","0","0"
"1975","1","MOBILEGOFM","0","0","1","28","28","20","0","0","0","0","51","5","1","0","0","0","0","0","0","0","0"
"1991","1","MOBILEGOFM","0","0","1","28","28","39","0","0","0","0","1","13","30","21","4","1","0","0","0","0","0"
"1990","1","MOBILEGOFM","0","0","1","28","28","41","0","0","0","0","12","30","62","10","1","0","0","0","0","0","0"
"1989","1","MOBILEGOFM","0","0","1","28","28","15","0","0","0","0","2","37","11","1","0","0","0","0","0","0","0"
"1967","1","MOBILEGOFM","0","0","1","28","28","25","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"1987","1","MOBILEGOFM","0","0","1","28","28","33","0","0","0","4","15","38","4","0","0","0","0","0","0","0","0"
"1971","1","MOBILEGOFM","0","0","1","28","28","6","0","0","0","0","1","29","38","0","0","0","0","0","0","0","0"
"1972","1","MOBILEGOFM","0","0","1","28","28","18","0","0","0","0","87","102","0","0","0","0","0","0","0","0","0"
"1979","1","MOBILEGOFM","0","0","1","28","28","63","0","0","0","1","30","22","0","0","0","0","0","0","0","0","0"
"1980","1","MOBILEGOFM","0","0","1","28","28","128","0","0","0","17","101","13","6","0","0","0","0","0","0","0","0"
"2003","1","MOBILEGOFM","0","0","1","28","28","24","0","0","0","0","0","0","15","22","1","0","0","0","0","0","0"
"1978","1","MOBILEGOFM","0","0","1","28","28","68","0","0","0","2","65","16","15","19","0","0","0","0","0","0","0"
"2005","1","MOBILEGOFM","0","0","1","28","28","30","0","0","0","0","0","3","36","5","0","0","0","0","0","0","0"
"2007","1","MOBILEGOFM","0","0","1","28","28","34","0","0","0","0","0","2","8","7","5","3","0","0","0","0","0"
"2004","1","MOBILEGOFM","0","0","1","28","28","33","0","0","0","0","0","4","25","13","0","0","0","0","0","0","0"
"1999","1","MOBILEGOFM","0","0","1","28","28","43","0","0","0","0","0","0","4","23","6","0","0","0","0","0","0"
"1998","1","MOBILEGOFM","0","0","1","28","28","25","0","0","0","0","0","1","5","5","2","0","0","0","0","0","0"
"1994","1","MOBILEGOFM","0","0","1","28","28","27","0","0","0","0","0","0","13","17","2","0","0","0","0","0","0"
"2002","1","MOBILEGOFM","0","0","1","28","28","55","0","0","0","0","0","0","11","32","9","1","0","0","0","0","0"
"1997","1","MOBILEGOFM","0","0","1","28","28","33","0","0","0","0","0","0","16","26","2","0","0","0","0","0","0"
"1996","1","MOBILEGOFM","0","0","1","28","28","31","0","0","0","0","0","4","26","14","4","3","0","0","0","0","0"
"1995","1","MOBILEGOFM","0","0","1","28","28","23","0","0","0","0","0","0","0","34","14","1","1","0","0","0","0"
"2001","1","MOBILEGOFM","0","0","1","28","28","56","0","0","0","0","0","1","12","32","6","0","0","0","0","0","0"
"2000","1","MOBILEGOFM","0","0","1","28","28","37","0","0","0","0","0","1","15","21","1","1","0","0","0","0","0"
"2008","1","MOBILEGOFM","0","0","1","28","28","20","0","0","0","0","0","11","16","14","4","0","0","0","0","0","0"
"2009","1","MOBILEGOFM","0","0","1","28","28","23","0","0","0","1","1","4","15","20","1","1","0","0","0","0","0"
"1966","2","FIXEDGOFM","0","0","1","28","28","160","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"1977","2","FIXEDGOFM","0","0","1","28","28","196","0","0","0","13","22","6","8","0","0","0","0","0","0","0","0"
"1976","2","FIXEDGOFM","0","0","1","28","28","173","0","0","0","7","13","17","0","0","0","0","0","0","0","0","0"
"1982","2","FIXEDGOFM","0","0","1","28","28","121","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"1981","2","FIXEDGOFM","0","0","1","28","28","306","0","0","0","7","46","0","0","0","0","0","0","0","0","0","0"
"1974","2","FIXEDGOFM","0","0","1","28","28","127","0","0","0","11","2","0","0","0","0","0","0","0","0","0","0"
"1964","2","FIXEDGOFM","0","0","1","28","28","255","0","0","0","1","4","2","0","0","0","0","0","0","0","0","0"
"1969","2","FIXEDGOFM","0","0","1","28","28","213","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"1970","2","FIXEDGOFM","0","0","1","28","28","72","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0"
"1986","2","FIXEDGOFM","0","0","1","28","28","12","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"1975","2","FIXEDGOFM","0","0","1","28","28","122","0","0","0","6","28","1","0","0","0","0","0","0","0","0","0"
"1965","2","FIXEDGOFM","0","0","1","28","28","243","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"1967","2","FIXEDGOFM","0","0","1","28","28","206","0","0","0","3","4","2","0","0","0","0","0","0","0","0","0"
"1971","2","FIXEDGOFM","0","0","1","28","28","83","0","0","0","1","73","515","4","0","0","0","0","0","0","0","0"
"1972","2","FIXEDGOFM","0","0","1","28","28","93","0","0","0","1","45","253","96","0","0","0","0","0","0","0","0"
"1979","2","FIXEDGOFM","0","0","1","28","28","493","0","0","0","18","2","2","0","0","0","0","0","0","0","0","0"
"1980","2","FIXEDGOFM","0","0","1","28","28","175","0","0","0","10","5","0","0","0","0","0","0","0","0","0","0"
"1973","2","FIXEDGOFM","0","0","1","28","28","95","0","0","1","2","4","0","0","0","0","0","0","0","0","0","0"
"1978","2","FIXEDGOFM","0","0","1","28","28","217","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0"
"1998","2","FIXEDGOFM","0","0","1","28","28","4","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0"
"1977","1","FIXEDGOFM","0","0","1","28","28","52","0","0","0","0","3","1","3","0","0","0","0","0","0","0","0"
"1976","1","FIXEDGOFM","0","0","1","28","28","65","0","0","0","1","3","1","0","0","0","0","0","0","0","0","0"
"1974","1","FIXEDGOFM","0","0","1","28","28","17","0","0","0","2","3","1","2","0","0","0","0","0","0","0","0"
"1964","1","FIXEDGOFM","0","0","1","28","28","74","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1975","1","FIXEDGOFM","0","0","1","28","28","32","0","0","0","2","30","2","0","0","0","0","0","0","0","0","0"
"1967","1","FIXEDGOFM","0","0","1","28","28","35","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0"
"1971","1","FIXEDGOFM","0","0","1","28","28","20","0","0","0","0","30","87","42","0","0","0","0","0","0","0","0"
"1972","1","FIXEDGOFM","0","0","1","28","28","27","0","0","0","0","12","178","106","0","0","0","0","0","0","0","0"
"1979","1","FIXEDGOFM","0","0","1","28","28","66","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0"
"1998","1","FIXEDGOFM","0","0","1","28","28","6","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"1996","1","FIXEDGOFM","0","0","1","28","28","6","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"2014","2","MOBILEOTHER","0","0","1","28","28","27","0","0","0","0","1","0","0","2","1","0","0","0","0","0","0"
"2016","2","MOBILEOTHER","0","0","1","28","28","11","0","0","0","0","0","2","3","5","2","0","1","0","0","0","0"
"2015","2","MOBILEOTHER","0","0","1","28","28","19","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"2012","2","MOBILEOTHER","0","0","1","28","28","23","0","0","0","0","0","0","0","1","3","0","0","0","0","0","0"
"2013","2","MOBILEOTHER","0","0","1","28","28","31","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2010","2","MOBILEOTHER","0","0","1","28","28","24","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0"
"2011","2","MOBILEOTHER","0","0","1","28","28","17","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"1977","2","MOBILEOTHER","0","0","1","28","28","4","0","0","0","144","116","106","248","0","0","0","0","0","0","0","0"
"1976","2","MOBILEOTHER","0","0","1","28","28","13","0","0","3","118","643","2240","37","3","3","0","0","0","0","0","0"
"1974","2","MOBILEOTHER","0","0","1","28","28","21","0","0","88","1736","223","44","4","0","0","0","0","0","0","0","0"
"2006","2","MOBILEOTHER","0","0","1","28","28","35","0","0","0","0","0","2","12","12","2","1","0","0","0","0","0"
"1970","2","MOBILEOTHER","0","0","1","28","28","5","0","0","0","116","204","0","0","0","0","0","0","0","0","0","0"
"1988","2","MOBILEOTHER","0","0","1","28","28","2","0","0","0","0","7","1","0","0","0","0","0","0","0","0","0"
"1975","2","MOBILEOTHER","0","0","1","28","28","17","0","0","2","205","3190","153","10","0","0","0","0","0","0","0","0"
"1967","2","MOBILEOTHER","0","0","1","28","28","7","0","0","0","30","150","310","675","60","0","0","0","0","0","0","0"
"1971","2","MOBILEOTHER","0","0","1","28","28","36","0","0","48","492","725","634","204","24","0","0","0","0","0","0","0"
"1972","2","MOBILEOTHER","0","0","1","28","28","16","0","0","33","517","443","349","47","2","0","0","0","0","0","0","0"
"1973","2","MOBILEOTHER","0","0","1","28","28","14","0","0","23","126","122","49","12","2","0","0","0","0","0","0","0"
"2003","2","MOBILEOTHER","0","0","1","28","28","28","0","0","0","0","0","1","14","7","4","1","0","0","0","0","0"
"2005","2","MOBILEOTHER","0","0","1","28","28","31","0","0","0","0","0","4","9","4","1","0","0","0","0","0","0"
"2007","2","MOBILEOTHER","0","0","1","28","28","9","0","0","0","0","1","2","3","0","2","0","0","0","0","0","0"
"2004","2","MOBILEOTHER","0","0","1","28","28","12","0","0","0","0","0","3","8","0","0","0","0","0","0","0","0"
"1999","2","MOBILEOTHER","0","0","1","28","28","5","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0"
"1998","2","MOBILEOTHER","0","0","1","28","28","32","0","0","0","0","0","1","12","2","1","0","0","0","0","0","0"
"2002","2","MOBILEOTHER","0","0","1","28","28","20","0","0","0","0","0","1","5","11","0","0","0","0","0","0","0"
"1997","2","MOBILEOTHER","0","0","1","28","28","20","0","0","0","0","0","0","11","6","0","0","0","0","0","0","0"
"1996","2","MOBILEOTHER","0","0","1","28","28","9","0","0","0","0","0","2","7","0","0","0","0","0","0","0","0"
"1995","2","MOBILEOTHER","0","0","1","28","28","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"2001","2","MOBILEOTHER","0","0","1","28","28","58","0","0","0","0","0","2","21","17","2","0","0","0","0","0","0"
"2000","2","MOBILEOTHER","0","0","1","28","28","17","0","0","0","0","0","2","7","5","0","0","0","0","0","0","0"
"2008","2","MOBILEOTHER","0","0","1","28","28","16","0","0","0","0","1","6","12","3","0","0","0","0","0","0","0"
"2009","2","MOBILEOTHER","0","0","1","28","28","15","0","0","0","0","0","4","13","3","1","0","0","0","0","0","0"
"2016","1","MOBILEOTHER","0","0","1","28","28","30","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"2015","1","MOBILEOTHER","0","0","1","28","28","39","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2012","1","MOBILEOTHER","0","0","1","28","28","49","0","0","0","0","0","0","2","3","4","2","0","0","0","0","0"
"2013","1","MOBILEOTHER","0","0","1","28","28","58","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0"
"2010","1","MOBILEOTHER","0","0","1","28","28","44","0","0","0","0","1","6","20","22","2","1","0","0","0","0","0"
"2011","1","MOBILEOTHER","0","0","1","28","28","38","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0"
"1977","1","MOBILEOTHER","0","0","1","28","28","21","0","0","0","8","171","185","513","0","0","0","0","0","0","0","0"
"1976","1","MOBILEOTHER","0","0","1","28","28","13","0","0","0","9","180","1566","90","20","0","0","0","0","0","0","0"
"1982","1","MOBILEOTHER","0","0","1","28","28","4","0","0","0","0","25","7","0","0","0","0","0","0","0","0","0"
"1981","1","MOBILEOTHER","0","0","1","28","28","2","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0"
"1993","1","MOBILEOTHER","0","0","1","28","28","2","0","0","0","0","0","0","1","3","0","0","0","0","0","0","0"
"1974","1","MOBILEOTHER","0","0","1","28","28","27","0","0","4","400","121","14","1","1","0","0","0","0","0","0","0"
"2006","1","MOBILEOTHER","0","0","1","28","28","67","0","0","0","0","0","0","10","16","2","0","0","0","0","0","0"
"1969","1","MOBILEOTHER","0","0","1","28","28","3","0","0","0","4","64","42","0","0","0","0","0","0","0","0","0"
"1970","1","MOBILEOTHER","0","0","1","28","28","8","0","0","0","0","178","294","116","4","4","0","0","0","0","0","0"
"1985","1","MOBILEOTHER","0","0","1","28","28","1","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0"
"1975","1","MOBILEOTHER","0","0","1","28","28","35","0","0","0","174","1827","259","3","1","0","0","0","0","0","0","0"
"1967","1","MOBILEOTHER","0","0","1","28","28","12","0","0","0","0","0","204","347","3","0","0","0","0","0","0","0"
"1971","1","MOBILEOTHER","0","0","1","28","28","32","0","0","0","262","548","408","128","20","0","0","0","0","0","0","0"
"1972","1","MOBILEOTHER","0","0","1","28","28","16","0","0","0","86","206","431","185","14","0","2","0","0","0","0","0"
"1979","1","MOBILEOTHER","0","0","1","28","28","3","0","0","0","0","4","7","0","0","0","0","0","0","0","0","0"
"1980","1","MOBILEOTHER","0","0","1","28","28","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"1973","1","MOBILEOTHER","0","0","1","28","28","14","0","0","14","79","77","51","8","0","0","1","0","0","0","0","0"
"2003","1","MOBILEOTHER","0","0","1","28","28","34","0","0","0","0","0","0","3","16","18","1","0","0","0","0","0"
"1978","1","MOBILEOTHER","0","0","1","28","28","11","0","0","0","0","26","2","1","2","0","0","0","0","0","0","0"
"2005","1","MOBILEOTHER","0","0","1","28","28","42","0","0","0","0","0","6","34","9","1","0","0","0","0","0","0"
"2007","1","MOBILEOTHER","0","0","1","28","28","47","0","0","0","0","0","0","4","9","8","2","0","0","0","0","0"
"2004","1","MOBILEOTHER","0","0","1","28","28","37","0","0","0","0","0","2","24","21","1","0","0","0","0","0","0"
"1999","1","MOBILEOTHER","0","0","1","28","28","23","0","0","0","0","0","0","6","16","2","0","0","0","0","0","0"
"1998","1","MOBILEOTHER","0","0","1","28","28","44","0","0","0","0","0","1","2","19","14","0","0","0","0","0","0"
"1994","1","MOBILEOTHER","0","0","1","28","28","8","0","0","0","0","0","0","4","11","0","0","0","0","0","0","0"
"2002","1","MOBILEOTHER","0","0","1","28","28","23","0","0","0","0","0","0","2","19","0","0","0","0","0","0","0"
"1997","1","MOBILEOTHER","0","0","1","28","28","22","0","0","0","0","0","0","7","10","0","0","0","0","0","0","0"
"1996","1","MOBILEOTHER","0","0","1","28","28","11","0","0","0","0","0","0","10","4","2","0","0","0","0","0","0"
"1995","1","MOBILEOTHER","0","0","1","28","28","5","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0"
"2001","1","MOBILEOTHER","0","0","1","28","28","28","0","0","0","0","0","0","5","12","7","0","0","0","0","0","0"
"2000","1","MOBILEOTHER","0","0","1","28","28","38","0","0","0","0","0","2","10","32","6","0","0","0","0","0","0"
"2008","1","MOBILEOTHER","0","0","1","28","28","37","0","0","0","0","1","4","7","15","8","6","1","0","0","0","0"
"2009","1","MOBILEOTHER","0","0","1","28","28","40","0","0","0","0","1","7","31","21","11","6","3","0","0","0","0"
"2015","2","MOBILEGOFM","0","0","1","29","29","48","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"2012","2","MOBILEGOFM","0","0","1","29","29","41","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"2013","2","MOBILEGOFM","0","0","1","29","29","36","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2010","2","MOBILEGOFM","0","0","1","29","29","44","0","0","0","0","0","0","3","4","2","0","0","0","0","0","0"
"2011","2","MOBILEGOFM","0","0","1","29","29","55","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0"
"1966","2","MOBILEGOFM","0","0","1","29","29","19","0","0","0","1","2","2","0","0","0","0","0","0","0","0","0"
"1977","2","MOBILEGOFM","0","0","1","29","29","31","0","0","0","1","8","17","79","4","0","0","0","0","0","0","0"
"1976","2","MOBILEGOFM","0","0","1","29","29","55","0","0","0","5","19","149","10","0","0","0","0","0","0","0","0"
